COD_PERSONA,SEXO,PROCEDENCIA,RESIDENCIA,ESTADO_CIVIL,TIPO_COLEGIO,JALADOS,APROBADOS,BECA_VIGENTE,CANT_RESERVAS,COD_CURSO,COD_GRUPO,COD_PLAN,CREDITOS,EFICIENCIA_SEMESTRES,EXCESO_INASISTENCIA,HRS_INASISTENCIA,Q1_Nota_S,Q3_Nota_S,Q1_Obligatorio_S,Q3_Obligatorio_S,Q1_Electivo_S,Q3_Electivo_S,PONDERADO,PRCTJE_INASISTENCIA_CURSO,AVANCE_CREDITOS,Dropout,AGE
42258,M,local,local,C,private,5,7,0,0,11,12,1,3.7222223,4.0,0,0.0,9.645,13.765,9.645,13.765,9.645,13.765,10.956533,0.0,26,0,17
39760,F,local,local,S,private,0,12,0,0,12,12,1,3.5833333,1.0,0,0.0,18.0475,18.84,18.0475,18.52125,19.92,19.92,17.9886,0.0,43,0,18
39699,M,local,local,S,private,0,10,0,10,10,10,1,3.8333333,1.0,0,0.0,15.23375,16.95375,15.23375,16.95375,15.23375,16.95375,15.72594,0.0,38,0,18
18666,M,foreign,foreign,S,private,0,61,0,61,61,61,1,3.2471428,1.0,0,3.1752381,17.2725,18.4715,17.33975,18.41875,17.27375,17.62125,17.9692,4.2799745,197,0,24
525,F,local,local,C,private,0,34,0,34,34,34,1,3.5125,0.8,0,2.0583334,12.94875,14.809375,12.7875,14.4765625,14.963333,14.963333,13.671756,3.939951,122,0,26
37095,F,local,local,S,private,4,20,0,0,19,24,1,3.6559525,1.25,0,0.16666667,13.161875,15.78375,12.675625,15.346875,16.53,16.53,13.528846,0.1633987,70,0,18
33140,M,foreign,foreign,S,private,0,11,0,0,11,11,1,3.3666666,0.75,0,0.0,16.96625,18.325,16.9275,18.445,18.25,18.25,17.44891,0.0,37,0,21
331,M,local,local,S,private,0,35,0,0,35,35,1,3.6336734,0.7,0,1.2948979,14.561786,16.244286,14.568214,16.244286,15.8625,15.8625,15.378629,1.9464285,125,0,27
29097,M,foreign,local,S,private,15,37,0,52,39,52,1,3.5054421,2.5,5,8.258503,11.290893,13.301965,11.150179,13.233929,16.305,16.305,11.130288,11.916289,127,0,22
29233,M,foreign,local,S,private,0,44,1,0,44,44,1,3.338889,1.4285715,0,2.788889,13.764444,16.262222,13.768888,16.176945,14.67,14.67,15.094953,3.328877,148,0,22
1637,M,local,local,S,private,8,61,0,0,61,69,1,3.717347,1.4,3,10.981293,12.307322,13.953571,12.262857,13.782321,14.348,14.348,13.015459,16.986479,218,0,24
631,M,local,local,S,public,17,61,0,78,61,78,1,3.9283447,2.1,3,4.5464854,11.655952,12.927262,11.663095,12.903214,12.67,14.0325,12.3572855,8.160612,218,0,26
6697,M,local,local,S,private,3,66,0,0,66,69,1,3.3428571,1.2,0,8.026984,13.38625,14.949166,13.396459,14.762917,14.9225,15.1675,14.145684,10.490415,222,0,21
1259,M,local,local,S,public,22,61,0,0,61,83,1,3.7714286,2.1,7,12.833787,11.786309,13.921071,11.735238,13.739524,15.5375,15.7725,12.290072,18.290089,218,0,27
2003,M,local,local,S,private,40,62,0,0,62,102,1,3.6226666,2.5,10,14.746,10.4453,13.2497,10.1752,12.6315,13.278,14.309,11.098781,18.282991,222,0,28
37054,M,local,local,S,private,6,19,0,0,19,25,1,3.2349207,2.3333333,0,2.1555555,12.702917,14.086667,12.7475,14.117084,11.76,11.76,12.744348,2.5129411,64,0,18
43167,M,local,local,S,public,0,6,0,0,6,6,1,3.6666667,1.0,0,0.0,12.9175,15.56,12.9175,15.56,12.9175,15.56,14.5068,0.0,22,0,23
22706,M,local,local,S,private,8,69,0,0,67,77,1,3.4956582,1.7,2,1.7434174,13.479706,14.725588,13.457353,14.585147,16.802856,16.802856,13.884892,3.2531195,230,0,24
36678,M,foreign,local,S,private,7,18,0,0,21,25,1,3.4880953,1.6666666,0,3.2916667,9.160625,14.97625,9.02375,14.89,17.325,17.325,11.644492,3.6078432,61,0,19
10482,M,local,local,S,public,26,66,0,552,67,92,1,3.4420996,2.2,2,12.880411,11.277954,12.896818,11.155238,12.689762,13.079687,13.304063,11.494869,17.829994,220,0,28
5974,M,local,local,S,public,19,66,0,0,67,85,1,3.4818451,1.6,3,17.711012,11.543125,13.7951565,11.775782,13.784062,12.925,13.683,12.603083,21.254774,222,0,25
41010,M,foreign,foreign,S,private,2,11,0,0,12,13,1,3.6785715,1.5,0,0.0,12.01125,14.96625,11.8575,14.0925,15.68,15.68,13.555608,0.0,39,0,18
42396,M,foreign,local,S,private,5,9,0,0,11,14,1,4.05,4.0,0,0.0,9.8975,12.49,9.6883335,12.3975,15.46,15.46,11.494093,0.0,30,0,19
32831,M,foreign,local,S,private,6,37,0,43,38,43,1,3.6825397,1.6666666,0,0.45502645,12.964444,14.265555,12.946389,14.244166,14.17,14.17,13.035349,0.82079345,125,0,21
35927,M,local,local,S,public,0,26,2,52,25,26,1,3.3952382,1.2,0,3.4571428,13.181,14.8,13.1305,14.6895,14.61,14.61,13.648934,3.7895927,90,0,22
28739,F,local,local,S,private,4,62,1,0,61,66,1,3.3919413,1.4,1,3.9688644,14.065962,15.858077,14.004039,15.780192,15.724167,16.239166,14.237737,4.0609417,206,0,21
40235,M,local,local,S,public,0,13,0,0,13,13,1,3.4761906,1.0,0,0.0,15.31125,17.03875,15.27625,16.74125,16.9525,18.3975,15.887539,0.0,45,0,17
37572,F,foreign,local,S,private,9,18,0,0,19,27,1,3.5214286,2.0,3,10.476191,10.727,12.98,10.9825,12.8045,11.82,11.82,11.790523,15.286856,62,0,19
39618,F,foreign,local,S,private,2,10,0,0,10,12,1,3.5833333,1.5,0,0.0,11.67125,15.1425,11.2425,15.15375,15.76,15.76,12.6538,0.0,34,0,18
41242,M,local,local,S,private,3,8,0,0,11,11,1,3.4333334,3.0,0,0.0,11.23875,14.49625,11.17125,13.31125,16.03,16.03,12.176673,0.0,27,0,17
32735,M,local,local,S,private,12,41,0,0,41,53,1,3.616883,1.7142857,0,6.8917747,12.726591,14.212728,12.663409,14.186363,15.36625,15.37875,12.459251,7.0684423,141,0,20
5853,M,local,local,S,private,10,67,0,0,67,77,1,3.522381,1.5,0,8.397381,12.919,14.6258335,12.7505,14.4825,14.2615,14.5125,13.728943,10.526902,224,0,24
12575,M,local,local,C,public,18,48,0,330,48,66,1,3.7078948,2.5,4,11.826316,11.098553,13.47671,11.086974,13.353816,14.603333,14.603333,12.103524,14.731134,172,0,28
37842,M,local,local,S,private,0,25,0,0,25,25,1,3.4940476,1.0,0,3.8333333,14.966875,17.12625,14.77125,17.086876,17.725,17.725,16.034927,4.490196,87,0,19
1822,F,local,local,S,private,1,61,0,0,61,62,1,3.943254,1.2,0,7.4329367,14.987708,16.3825,14.937292,16.218542,17.283333,17.63,16.190521,8.575686,217,0,22
1036,M,local,local,S,public,2,61,0,189,61,63,1,3.8210318,1.2,2,4.214286,14.392083,15.322291,14.418333,15.363125,14.375,14.655,14.396994,6.360268,218,0,23
1071,F,local,local,S,private,20,63,0,0,63,83,1,3.8128119,2.1,2,10.941497,11.2047615,12.657619,11.189285,12.485238,14.310625,15.219375,12.298072,9.110626,224,0,27
38145,M,local,foreign,S,private,2,25,1,0,24,27,1,3.5372024,1.25,0,2.8214285,12.606875,15.761875,12.415625,15.955,15.08,15.08,13.985489,3.5221496,86,0,18
12797,M,local,local,S,private,23,68,0,91,68,91,1,3.5228572,2.0,0,6.082143,11.613375,12.94575,11.5425,12.934,14.486,15.01,12.295132,6.9464197,229,0,25
3494,F,local,local,S,private,4,62,0,0,62,66,1,3.6460319,1.2,1,9.130456,15.012917,16.438334,14.8675,16.393333,16.80625,17.1375,15.60505,13.932008,222,0,21
3195,M,local,local,S,private,7,61,0,0,61,68,1,3.7258503,1.4,1,6.6568027,12.897857,14.20375,12.721786,14.174108,14.025,14.245,13.178606,12.485723,218,0,28
41781,M,foreign,foreign,S,public,0,8,1,8,6,8,1,3.75,1.0,0,0.0,15.7775,17.7325,15.7775,17.7325,15.7775,17.7325,16.935,0.0,30,0,21
5510,F,local,local,S,private,17,68,0,0,69,85,1,3.6509523,2.0,0,5.1485715,12.34525,14.101125,12.224875,14.06975,13.9875,14.291072,12.680399,6.982689,226,0,24
28602,F,foreign,foreign,S,private,0,65,0,0,64,65,1,3.4037697,1.2,0,6.9766865,15.56625,16.857084,15.537708,16.756874,18.014,18.014,16.104557,8.790347,216,0,24
8347,M,local,local,S,private,5,65,0,350,65,70,1,3.4711485,1.7,3,17.512115,13.563971,14.61,13.582059,14.561471,15.62,15.62,14.232888,24.24183,220,0,31
25360,M,local,local,S,private,1,66,0,0,66,67,1,3.335606,1.1,0,5.278247,13.756818,15.880909,13.745909,15.580227,15.298333,15.298333,14.764969,6.5949664,220,0,22
37536,M,local,local,S,private,4,8,0,36,9,12,1,3.5,2.0,2,19.166666,11.05375,13.58375,11.05,13.60625,14.28,14.28,10.6085,23.529411,25,0,21
32815,M,local,local,S,private,1,52,0,0,52,53,1,3.452381,1.1111112,0,5.9708996,13.759444,15.366944,13.726389,15.152778,14.98,14.98,14.459477,5.128645,175,0,19
37752,M,local,local,S,public,3,22,0,0,22,25,1,3.4940476,1.25,0,1.7916666,12.98125,15.51875,12.7825,15.4025,16.575,16.575,14.0548,2.254902,75,0,18
35195,F,local,local,S,private,12,25,0,0,27,37,1,3.476984,3.3333333,0,1.2407408,11.326944,13.675834,11.063056,13.156944,15.026667,15.026667,12.22774,1.8945416,83,0,20
10378,F,local,local,S,private,10,66,1,0,66,76,1,3.4386244,1.8,1,2.9296296,13.033334,14.561944,12.817778,14.229305,15.059584,15.23875,13.858258,3.245614,224,0,25
40739,M,local,local,S,private,3,7,0,0,8,10,1,3.7380953,3.0,0,0.0,10.53,13.515,9.91125,13.35,16.0,16.0,11.55266,0.0,22,0,20
9747,M,foreign,local,S,private,0,65,0,0,65,65,1,3.4178572,1.0,0,1.9184524,17.0295,18.35375,16.98525,18.32425,17.982,17.982,17.672525,3.1659126,220,0,21
40983,M,local,local,S,public,0,12,1,0,12,12,1,3.5833333,1.0,0,0.0,15.56,17.905,15.53625,17.5525,19.58,19.58,16.0876,0.0,43,0,17
6700,M,local,local,S,private,14,65,0,79,65,79,1,3.4431217,1.8,2,10.4485445,11.998333,13.779583,11.837916,13.566389,15.35,15.35,12.727411,13.691544,220,0,26
4869,M,local,local,S,public,1,41,0,0,41,42,1,3.7648149,0.9,0,3.3944445,14.919723,16.472221,14.698334,16.468056,16.21,16.21,15.259931,4.0127673,153,0,27
26068,F,local,local,S,private,0,67,1,0,67,67,1,3.335119,1.0,0,4.2541666,15.538,17.70725,15.43575,17.727,17.397,17.541,16.355072,5.3409424,222,0,22
34481,F,foreign,local,S,public,1,32,1,33,33,33,1,3.4960318,1.4,0,5.9960318,13.60375,16.014166,13.46375,15.587916,17.815,17.815,15.389406,5.573975,108,0,20
40308,M,local,local,S,private,2,8,0,0,9,10,1,3.5833333,3.0,0,0.0,11.9475,14.34625,11.9475,14.34625,11.9475,14.34625,12.39936,0.0,27,0,18
20344,M,local,local,S,private,14,54,0,272,58,68,1,3.410348,1.4444444,6,13.927931,11.974615,14.050192,11.847308,13.9275,13.743,14.133,13.13756,17.546858,174,0,28
30292,M,local,local,S,private,16,52,0,0,52,68,1,3.5699406,2.4285715,3,11.138392,12.400156,14.153281,12.37375,14.0425,14.413333,14.413333,12.201701,14.4375515,174,0,22
39376,M,local,local,S,private,1,21,0,0,22,22,1,3.2738094,1.6666666,0,1.9583334,14.145,16.000626,14.025,15.925,15.535,15.535,15.1162815,2.673797,70,0,18
39639,M,local,local,S,public,1,12,0,0,12,13,1,4.0,1.3333334,0,0.0,15.509167,17.0275,15.476666,17.091667,17.66,17.66,15.994077,0.0,43,0,17
1702,M,foreign,local,S,private,27,65,0,0,65,92,1,3.6826923,2.6,0,1.5967948,11.378269,13.107019,11.329135,12.977693,13.4328575,13.981428,12.100206,1.949151,228,0,29
204,F,local,foreign,C,private,0,61,0,0,61,61,1,3.6019049,1.0,0,1.7252381,14.54225,16.05525,14.59125,16.01525,15.490833,15.925834,15.3135605,3.2581298,218,0,22
35053,M,local,local,S,private,0,38,1,0,38,38,1,3.5204082,1.1428572,0,1.1632653,16.125713,17.946785,16.066786,17.959642,18.41,18.41,16.941118,1.3286893,131,0,19
23231,F,local,local,S,private,1,66,0,0,66,67,1,3.4690475,1.4,0,1.2602041,16.10625,17.550714,16.0275,17.435358,18.2675,18.6275,16.51622,1.9900497,220,0,22
20920,M,foreign,local,S,private,0,66,0,0,66,66,1,3.3864286,1.0,0,4.9510713,13.97325,15.4555,13.91075,15.4245,15.9475,16.0025,14.832869,5.8541293,220,0,23
6010,M,local,local,S,private,6,61,0,0,62,67,1,3.3388278,1.3,0,10.835165,13.290577,14.881538,13.240769,14.656154,14.31625,14.48875,13.938813,15.05458,202,0,25
41283,M,local,foreign,S,private,3,10,0,0,10,13,1,3.5357144,1.5,0,0.0,10.79,14.08625,10.97,14.105,11.5,11.5,13.129046,0.0,35,0,17
25271,M,local,local,S,private,7,6,0,0,8,13,1,3.8222222,3.0,0,5.866667,10.025833,12.896667,10.025833,12.896667,10.025833,12.896667,10.884508,7.60181,20,1,18
13815,M,local,local,S,private,4,3,0,0,7,7,1,3.857143,1.0,0,12.857142,9.075,14.595,9.075,14.595,9.075,14.595,11.3741,16.386555,11,1,19
8342,M,local,local,S,private,41,19,0,210,34,60,3,3.346875,4.2083335,26,20.030209,4.623125,8.535313,5.0717187,8.429218,7.098,7.098,5.8105335,27.897877,61,1,37
2597,M,local,local,S,private,6,0,0,6,6,6,1,3.6666667,1.0,5,26.333334,1.89,3.4125,1.89,3.4125,1.89,3.4125,2.7818,36.944443,0,1,19
659,M,foreign,local,S,private,8,4,0,0,9,12,1,4.288889,3.0,0,0.0,4.9,6.5041666,4.9,6.5041666,4.9,6.5041666,7.8102083,0.0,12,1,18
3484,F,local,local,S,private,4,2,0,0,6,6,1,3.6666667,1.0,0,6.1666665,7.09,12.51,7.09,12.51,7.09,12.51,8.7945,8.298611,6,1,18
28805,M,local,local,S,private,12,0,0,0,7,12,1,3.6666667,2.0,12,49.333332,0.19,3.095,0.19,3.095,0.19,3.095,1.8582,59.88562,0,1,18
29967,M,foreign,local,S,private,22,28,0,38,35,50,2,3.6752381,1.9833333,10,14.239048,8.644,11.95275,8.435,11.76225,13.9425,13.9425,9.708184,20.215967,91,1,27
35131,M,local,local,S,private,2,19,0,0,19,21,1,4.0571427,2.5,0,4.752381,12.8935,14.103,12.6525,14.147,13.7125,13.8175,12.827909,3.5854342,67,1,19
15866,F,local,local,C,private,7,4,0,0,8,11,1,3.6333334,2.0,3,18.55,4.6975,11.3175,4.64,9.22875,13.61,13.61,7.4890547,18.983957,11,1,18
41305,M,foreign,local,S,private,9,3,0,0,10,12,1,3.7285714,2.0,0,0.0,6.575,10.8225,6.25125,10.6275,10.1,10.1,9.148133,0.0,10,1,17
13958,F,local,local,S,private,7,65,0,0,66,72,2,3.6264882,1.1583333,0,3.664881,13.240156,14.494219,13.257656,14.445156,16.721666,17.563334,13.589599,5.379194,220,1,24
11587,M,local,local,S,private,4,2,0,0,6,6,1,3.6666667,1.0,1,15.5,8.28,11.975,8.28,11.975,8.28,11.975,9.1436,17.56536,6,1,20
40398,M,foreign,local,S,private,14,0,0,0,6,14,1,3.7083333,1.0,0,0.0,0.0,0.3075,0.0,0.3075,0.0,0.3075,0.26765713,0.0,0,1,19
7856,M,local,local,S,private,1,0,0,0,1,1,1,3.0,1.0,1,24.0,4.74,4.74,4.74,4.74,4.74,4.74,4.74,47.058823,0,1,29
13290,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,5,34.666668,0.9775,2.1075,0.9775,2.1075,0.9775,2.1075,1.7195,39.86928,0,1,19
24095,M,local,local,S,private,0,10,0,6,10,10,2,3.9583333,1.0,0,15.833333,12.5575,14.835,12.5575,14.835,12.5575,14.835,14.41698,16.617647,39,1,23
15493,M,foreign,local,S,public,6,0,0,0,6,6,1,3.6666667,1.0,6,52.0,0.0375,0.2725,0.0375,0.2725,0.0375,0.2725,0.2814,62.2549,0,1,21
3446,M,local,local,S,private,26,10,0,0,14,36,2,4.1545453,4.4444447,0,9.007576,6.928409,10.559319,6.909318,10.549091,16.6,16.6,7.4341335,8.892406,32,1,24
1387,M,foreign,local,S,public,12,0,0,0,6,12,1,3.6666667,1.0,1,9.833333,4.71375,8.145,4.71375,8.145,4.71375,8.145,5.53275,13.680555,0,1,23
32988,M,local,local,S,private,1,1,0,0,2,2,1,4.0,1.0,0,2.0,9.655,12.605,9.655,12.605,9.655,12.605,0.0,2.0,3,1,17
19549,F,local,local,S,public,14,17,0,0,21,31,1,3.714815,3.0,4,12.744445,10.195833,11.78,9.930278,11.286667,11.905625,12.031875,10.5133295,15.857932,55,1,20
31681,M,local,local,S,private,16,23,0,15,22,39,1,3.52517,2.1794872,11,23.64762,7.2778573,11.534286,7.682857,11.765715,5.58,5.58,9.890898,25.339367,81,1,23
24432,F,local,local,S,public,5,1,0,6,6,6,1,3.6666667,1.0,0,1.3333334,6.465,10.5,6.465,10.5,6.465,10.5,8.2486,1.633987,3,1,19
28352,M,local,local,S,private,39,18,0,26,24,57,3,3.8887756,3.3333333,8,24.847279,6.905,9.880357,6.74625,9.853393,11.3675,12.3755,8.829563,21.030249,59,1,28
41380,M,foreign,foreign,S,public,7,0,0,7,6,7,1,3.5714285,1.0,0,0.0,3.385,7.9,3.385,7.9,3.385,7.9,5.7105,0.0,0,1,19
28703,M,local,local,S,private,4,3,0,0,5,7,1,3.8,2.0,0,10.0,6.7325,11.8175,6.7325,11.8175,6.7325,11.8175,6.072,18.067226,9,1,19
24440,F,local,local,S,public,6,14,0,20,17,20,1,3.7142856,2.0,0,3.6964285,11.186875,13.77,10.5975,12.575,15.23875,16.86625,12.57767,4.70098,38,1,20
6655,F,local,local,S,private,12,11,0,0,17,23,1,3.2,4.0,1,14.475,8.36375,12.728125,7.0125,11.548125,10.939167,12.410833,9.5766735,18.030691,29,1,20
36047,M,local,local,S,private,3,10,0,26,13,13,1,3.4761906,1.0,0,1.0238096,13.12375,16.34875,13.00875,16.70875,13.145,14.755,14.347131,1.3197587,33,1,15
24322,F,foreign,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,6,66.833336,0.0,0.0,0.0,0.0,0.0,0.0,0.4436,82.026146,0,1,17
10976,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,6,46.333332,1.475,5.3225,1.475,5.3225,1.475,5.3225,2.8523,54.248367,0,1,20
28034,M,local,local,S,private,12,4,0,16,8,16,1,3.7555556,3.0,9,31.01111,5.6833334,10.285,5.6833334,10.285,5.6833334,10.285,7.395325,37.377453,12,1,21
13735,M,local,local,S,private,51,33,0,0,42,84,3,3.4709752,2.080357,18,20.539116,8.415,11.377381,8.415358,11.131071,10.049,10.191,9.028612,27.686975,115,1,26
22552,M,local,local,S,public,8,1,0,0,6,9,1,4.2222223,3.0,0,6.4444447,6.0183334,8.705833,6.0183334,8.705833,6.0183334,8.705833,6.9128222,4.765795,3,1,17
26364,M,local,local,S,private,9,3,0,0,8,12,1,3.7222223,1.8333334,3,16.166666,6.1883335,11.4375,6.1883335,11.4375,6.1883335,11.4375,8.3202,22.320261,9,1,19
1001,M,local,local,S,public,9,24,0,0,26,33,1,3.75,1.5,1,8.722222,11.607917,13.947083,11.575417,14.037084,11.86,11.86,12.575563,9.376052,84,1,21
13813,M,local,foreign,S,private,6,0,0,0,6,6,1,3.6666667,1.0,0,12.666667,4.585,9.1,4.585,9.1,4.585,9.1,6.4686,15.03268,0,1,18
2182,M,local,local,S,private,11,33,0,0,36,44,1,3.775,1.6,2,8.75,12.10375,14.869062,11.67875,14.545,15.915833,16.140833,12.973936,13.203667,115,1,20
8201,F,local,local,S,private,28,20,0,0,27,48,2,3.8833334,3.0625,6,19.463888,8.3875,10.87,7.8277082,10.5175,13.916,14.68,9.449769,18.040804,58,1,22
355,M,local,local,S,private,29,30,0,59,37,59,1,3.8114285,3.0,5,5.633333,9.5928335,11.724334,9.533,11.7325,10.966666,10.966666,10.0288725,8.428673,103,1,27
28174,M,foreign,foreign,S,private,1,23,0,24,22,24,1,3.5107143,1.3333334,0,1.8119048,15.381875,17.01,15.434375,16.99125,16.99,16.99,16.070587,1.9403595,81,1,20
35281,M,local,local,S,private,13,4,0,5,10,17,1,3.3166666,2.4117646,9,25.0,5.199375,7.351875,5.199375,7.373125,0.0,0.0,4.3252177,37.612457,14,1,18
14372,M,local,local,S,public,3,1,0,0,4,4,1,3.5,1.0,1,16.0,3.785,11.1975,3.785,11.1975,3.785,11.1975,6.4636,20.343138,3,1,19
1260,M,local,local,S,private,28,26,0,432,34,54,1,3.8025641,3.25,11,14.892307,9.303269,11.718846,9.201346,11.737692,8.9475,8.9475,9.620661,23.6975,91,1,35
6147,M,local,local,S,private,6,0,0,0,6,6,1,3.6666667,1.0,4,23.5,0.515,2.76,0.515,2.76,0.515,2.76,1.2705,32.15278,0,1,19
29520,M,local,local,S,private,7,2,0,0,6,9,1,4.2222223,3.0,0,10.0,6.838333,9.463333,6.838333,9.463333,6.838333,9.463333,4.9118,9.866169,6,1,18
573,F,local,local,S,public,18,17,0,70,22,35,1,3.9625,2.6666667,5,8.304167,9.370937,11.327188,9.31625,10.993438,11.93,11.93,9.662071,11.244047,62,1,22
229,M,foreign,local,C,private,17,44,0,61,49,61,1,3.839966,2.0,5,5.323469,11.28125,13.306429,11.379107,13.356428,10.8875,12.4625,11.955547,9.507393,153,1,29
13411,M,foreign,local,S,public,14,9,0,0,12,23,1,3.8147619,5.0,8,32.553333,5.798,8.603,5.6995,7.5815,14.9,14.9,7.643887,32.161125,31,1,20
