COD_PERSONA,prob_0,prob_1
36719,0.48143841200483894,0.518561587995161
37521,0.4658410611199143,0.5341589388800857
26436,0.48143841200483894,0.518561587995161
8159,0.42418464829926794,0.5758153517007321
41132,0.48668817573865975,0.5133118242613403
22967,0.4658410611199143,0.5341589388800857
26433,0.48143841200483894,0.518561587995161
29151,0.43953492588948107,0.5604650741105189
33099,0.48143841200483894,0.518561587995161
37042,0.931959272226923,0.06804072777307697
40862,0.48668817573865975,0.5133118242613403
36172,0.43953492588948107,0.5604650741105189
409,0.48143841200483894,0.518561587995161
43910,0.48668817573865975,0.5133118242613403
19355,0.48143841200483894,0.518561587995161
14514,0.43953492588948107,0.5604650741105189
2426,0.48143841200483894,0.518561587995161
1753,0.48143841200483894,0.518561587995161
32860,0.4658410611199143,0.5341589388800857
100,0.48143841200483894,0.518561587995161
28823,0.48143841200483894,0.518561587995161
8092,0.48143841200483894,0.518561587995161
41212,0.43953492588948107,0.5604650741105189
32255,0.6782439678375232,0.32175603216247683
24740,0.48143841200483894,0.518561587995161
39613,0.48143841200483894,0.518561587995161
1049,0.673639578441418,0.326360421558582
33197,0.43953492588948107,0.5604650741105189
37870,0.673639578441418,0.326360421558582
42211,0.44471962392852027,0.5552803760714797
37031,0.931959272226923,0.06804072777307697
40685,0.48143841200483894,0.518561587995161
10039,0.42418464829926794,0.5758153517007321
1820,0.5884629064182426,0.4115370935817574
23859,0.43953492588948107,0.5604650741105189
39620,0.6782439678375232,0.32175603216247683
1230,0.43953492588948107,0.5604650741105189
20484,0.48143841200483894,0.518561587995161
37305,0.48143841200483894,0.518561587995161
19672,0.48143841200483894,0.518561587995161
36449,0.48143841200483894,0.518561587995161
40681,0.48143841200483894,0.518561587995161
18,0.48143841200483894,0.518561587995161
41072,0.6782439678375232,0.32175603216247683
30828,0.9633289505165944,0.03667104948340563
1383,0.43953492588948107,0.5604650741105189
984,0.43953492588948107,0.5604650741105189
35086,0.4658410611199143,0.5341589388800857
37007,0.48143841200483894,0.518561587995161
3607,0.43953492588948107,0.5604650741105189
7703,0.48143841200483894,0.518561587995161
19583,0.48143841200483894,0.518561587995161
37344,0.4658410611199143,0.5341589388800857
40248,0.4658410611199143,0.5341589388800857
9324,0.48143841200483894,0.518561587995161
33277,0.9358211757696778,0.06417882423032219
22575,0.4658410611199143,0.5341589388800857
24556,0.44471962392852027,0.5552803760714797
19398,0.48143841200483894,0.518561587995161
40158,0.4658410611199143,0.5341589388800857
25485,0.48143841200483894,0.518561587995161
26908,0.43953492588948107,0.5604650741105189
9690,0.48668817573865975,0.5133118242613403
33397,0.48143841200483894,0.518561587995161
107,0.6035270814303346,0.39647291856966543
40264,0.48143841200483894,0.518561587995161
19476,0.43953492588948107,0.5604650741105189
41616,0.48143841200483894,0.518561587995161
8060,0.9358211757696778,0.06417882423032219
29192,0.48143841200483894,0.518561587995161
17055,0.48143841200483894,0.518561587995161
19391,0.44471962392852027,0.5552803760714797
285,0.673639578441418,0.326360421558582
40832,0.44471962392852027,0.5552803760714797
42038,0.48143841200483894,0.518561587995161
41119,0.48143841200483894,0.518561587995161
14508,0.48143841200483894,0.518561587995161
1399,0.48143841200483894,0.518561587995161
1464,0.48668817573865975,0.5133118242613403
35139,0.47107525020729013,0.5289247497927099
1022,0.48143841200483894,0.518561587995161
22171,0.48668817573865975,0.5133118242613403
1433,0.4658410611199143,0.5341589388800857
16712,0.48143841200483894,0.518561587995161
37261,0.44471962392852027,0.5552803760714797
40626,0.48143841200483894,0.518561587995161
35360,0.43953492588948107,0.5604650741105189
638,0.4658410611199143,0.5341589388800857
42856,0.6403639649146463,0.3596360350853537
19395,0.43953492588948107,0.5604650741105189
8741,0.43953492588948107,0.5604650741105189
29000,0.48143841200483894,0.518561587995161
41157,0.4658410611199143,0.5341589388800857
18365,0.6782439678375232,0.32175603216247683
650,0.42418464829926794,0.5758153517007321
1286,0.43953492588948107,0.5604650741105189
286,0.4658410611199143,0.5341589388800857
35132,0.48143841200483894,0.518561587995161
1212,0.48143841200483894,0.518561587995161
26391,0.4658410611199143,0.5341589388800857
3105,0.43953492588948107,0.5604650741105189
3162,0.48143841200483894,0.518561587995161
1140,0.47107525020729013,0.5289247497927099
17695,0.4658410611199143,0.5341589388800857
17964,0.48143841200483894,0.518561587995161
44114,0.6782439678375232,0.32175603216247683
42018,0.48143841200483894,0.518561587995161
2445,0.43953492588948107,0.5604650741105189
17143,0.48143841200483894,0.518561587995161
19170,0.48668817573865975,0.5133118242613403
29904,0.48143841200483894,0.518561587995161
35363,0.48143841200483894,0.518561587995161
15185,0.48143841200483894,0.518561587995161
38167,0.48143841200483894,0.518561587995161
40721,0.48143841200483894,0.518561587995161
20131,0.43953492588948107,0.5604650741105189
32773,0.48143841200483894,0.518561587995161
29454,0.48668817573865975,0.5133118242613403
1625,0.48143841200483894,0.518561587995161
6652,0.43953492588948107,0.5604650741105189
40554,0.48143841200483894,0.518561587995161
40110,0.48143841200483894,0.518561587995161
37277,0.48143841200483894,0.518561587995161
955,0.4658410611199143,0.5341589388800857
29326,0.48143841200483894,0.518561587995161
1936,0.48143841200483894,0.518561587995161
20017,0.4658410611199143,0.5341589388800857
35629,0.43953492588948107,0.5604650741105189
29758,0.43953492588948107,0.5604650741105189
16472,0.48143841200483894,0.518561587995161
22588,0.9358211757696778,0.06417882423032219
37902,0.48143841200483894,0.518561587995161
40275,0.9249081101817799,0.07509188981822014
15116,0.4658410611199143,0.5341589388800857
27073,0.43953492588948107,0.5604650741105189
37828,0.9249081101817799,0.07509188981822014
37716,0.42418464829926794,0.5758153517007321
41949,0.6258316939607338,0.37416830603926615
3552,0.42418464829926794,0.5758153517007321
161,0.44471962392852027,0.5552803760714797
185,0.4658410611199143,0.5341589388800857
24544,0.42418464829926794,0.5758153517007321
544,0.4658410611199143,0.5341589388800857
209,0.43953492588948107,0.5604650741105189
29038,0.48143841200483894,0.518561587995161
26632,0.43953492588948107,0.5604650741105189
35877,0.9358211757696778,0.06417882423032219
953,0.48143841200483894,0.518561587995161
1280,0.4658410611199143,0.5341589388800857
41567,0.4293269794443071,0.5706730205556929
32807,0.9249081101817799,0.07509188981822014
5596,0.4658410611199143,0.5341589388800857
40443,0.4658410611199143,0.5341589388800857
40715,0.48143841200483894,0.518561587995161
25401,0.48143841200483894,0.518561587995161
88,0.6597374481608782,0.34026255183912185
33457,0.6782439678375232,0.32175603216247683
41238,0.4658410611199143,0.5341589388800857
1191,0.42418464829926794,0.5758153517007321
36214,0.48143841200483894,0.518561587995161
40825,0.6644402721173683,0.3355597278826316
39488,0.48668817573865975,0.5133118242613403
16644,0.48143841200483894,0.518561587995161
37950,0.48668817573865975,0.5133118242613403
38250,0.48143841200483894,0.518561587995161
37808,0.48668817573865975,0.5133118242613403
2060,0.48143841200483894,0.518561587995161
23905,0.48143841200483894,0.518561587995161
25273,0.43953492588948107,0.5604650741105189
29383,0.48143841200483894,0.518561587995161
43362,0.48143841200483894,0.518561587995161
35049,0.48143841200483894,0.518561587995161
165,0.43953492588948107,0.5604650741105189
17455,0.48143841200483894,0.518561587995161
37797,0.48668817573865975,0.5133118242613403
25012,0.48143841200483894,0.518561587995161
19498,0.43953492588948107,0.5604650741105189
1416,0.48143841200483894,0.518561587995161
37205,0.48143841200483894,0.518561587995161
37417,0.48668817573865975,0.5133118242613403
37115,0.43953492588948107,0.5604650741105189
43077,0.48668817573865975,0.5133118242613403
9749,0.48143841200483894,0.518561587995161
708,0.48143841200483894,0.518561587995161
9437,0.48143841200483894,0.518561587995161
38830,0.44471962392852027,0.5552803760714797
2026,0.48143841200483894,0.518561587995161
35439,0.48143841200483894,0.518561587995161
27820,0.43953492588948107,0.5604650741105189
40547,0.48143841200483894,0.518561587995161
15194,0.44471962392852027,0.5552803760714797
40813,0.43953492588948107,0.5604650741105189
5573,0.48143841200483894,0.518561587995161
22802,0.48143841200483894,0.518561587995161
39861,0.48668817573865975,0.5133118242613403
1012,0.4658410611199143,0.5341589388800857
36307,0.4658410611199143,0.5341589388800857
32812,0.43953492588948107,0.5604650741105189
40278,0.48143841200483894,0.518561587995161
37312,0.48143841200483894,0.518561587995161
93,0.6644402721173683,0.3355597278826316
25550,0.48143841200483894,0.518561587995161
19212,0.48143841200483894,0.518561587995161
887,0.48143841200483894,0.518561587995161
14101,0.48668817573865975,0.5133118242613403
31497,0.48143841200483894,0.518561587995161
15586,0.48143841200483894,0.518561587995161
6616,0.48143841200483894,0.518561587995161
39851,0.48143841200483894,0.518561587995161
28784,0.48143841200483894,0.518561587995161
28704,0.9249081101817799,0.07509188981822014
1409,0.48143841200483894,0.518561587995161
44047,0.48143841200483894,0.518561587995161
8839,0.43953492588948107,0.5604650741105189
5499,0.920445347697676,0.07955465230232393
40222,0.6782439678375232,0.32175603216247683
36154,0.44471962392852027,0.5552803760714797
38722,0.48143841200483894,0.518561587995161
35560,0.48143841200483894,0.518561587995161
40391,0.48143841200483894,0.518561587995161
10726,0.4658410611199143,0.5341589388800857
17279,0.48668817573865975,0.5133118242613403
40118,0.4658410611199143,0.5341589388800857
32589,0.9249081101817799,0.07509188981822014
39886,0.4658410611199143,0.5341589388800857
3001,0.48668817573865975,0.5133118242613403
28587,0.673639578441418,0.326360421558582
40395,0.48143841200483894,0.518561587995161
32651,0.9249081101817799,0.07509188981822014
1424,0.48143841200483894,0.518561587995161
42258,0.6035270814303346,0.39647291856966543
39760,0.4658410611199143,0.5341589388800857
39699,0.48143841200483894,0.518561587995161
18666,0.6782439678375232,0.32175603216247683
525,0.5884629064182426,0.4115370935817574
37095,0.4658410611199143,0.5341589388800857
33140,0.6782439678375232,0.32175603216247683
331,0.48143841200483894,0.518561587995161
29097,0.48668817573865975,0.5133118242613403
29233,0.9370721645470576,0.06292783545294245
1637,0.48143841200483894,0.518561587995161
631,0.43953492588948107,0.5604650741105189
6697,0.48143841200483894,0.518561587995161
1259,0.43953492588948107,0.5604650741105189
2003,0.48143841200483894,0.518561587995161
37054,0.48143841200483894,0.518561587995161
43167,0.43953492588948107,0.5604650741105189
22706,0.48143841200483894,0.518561587995161
36678,0.48668817573865975,0.5133118242613403
10482,0.43953492588948107,0.5604650741105189
5974,0.43953492588948107,0.5604650741105189
41010,0.6782439678375232,0.32175603216247683
42396,0.48668817573865975,0.5133118242613403
32831,0.48668817573865975,0.5133118242613403
35927,0.7735973732373289,0.22640262676267114
28739,0.931959272226923,0.06804072777307697
40235,0.43953492588948107,0.5604650741105189
37572,0.47107525020729013,0.5289247497927099
39618,0.47107525020729013,0.5289247497927099
41242,0.48143841200483894,0.518561587995161
32735,0.48143841200483894,0.518561587995161
5853,0.48143841200483894,0.518561587995161
12575,0.5625244831428585,0.4374755168571415
37842,0.48143841200483894,0.518561587995161
1822,0.4658410611199143,0.5341589388800857
1036,0.43953492588948107,0.5604650741105189
1071,0.4658410611199143,0.5341589388800857
38145,0.9700763150429996,0.02992368495700037
12797,0.48143841200483894,0.518561587995161
3494,0.4658410611199143,0.5341589388800857
3195,0.48143841200483894,0.518561587995161
41781,0.9654763090608041,0.034523690939195946
5510,0.4658410611199143,0.5341589388800857
28602,0.6644402721173683,0.3355597278826316
8347,0.48143841200483894,0.518561587995161
25360,0.48143841200483894,0.518561587995161
37536,0.48143841200483894,0.518561587995161
32815,0.48143841200483894,0.518561587995161
37752,0.43953492588948107,0.5604650741105189
35195,0.4658410611199143,0.5341589388800857
10378,0.931959272226923,0.06804072777307697
40739,0.48143841200483894,0.518561587995161
9747,0.48668817573865975,0.5133118242613403
40983,0.9249081101817799,0.07509188981822014
6700,0.48143841200483894,0.518561587995161
4869,0.43953492588948107,0.5604650741105189
26068,0.931959272226923,0.06804072777307697
34481,0.9219710559274219,0.07802894407257807
40308,0.48143841200483894,0.518561587995161
20344,0.48143841200483894,0.518561587995161
30292,0.48143841200483894,0.518561587995161
39376,0.48143841200483894,0.518561587995161
39639,0.43953492588948107,0.5604650741105189
1702,0.48668817573865975,0.5133118242613403
204,0.7607121989473129,0.23928780105268713
35053,0.9358211757696778,0.06417882423032219
23231,0.4658410611199143,0.5341589388800857
20920,0.48668817573865975,0.5133118242613403
6010,0.48143841200483894,0.518561587995161
41283,0.673639578441418,0.326360421558582
25271,0.48143841200483894,0.518561587995161
13815,0.48143841200483894,0.518561587995161
8342,0.48143841200483894,0.518561587995161
2597,0.48143841200483894,0.518561587995161
659,0.48668817573865975,0.5133118242613403
3484,0.4658410611199143,0.5341589388800857
28805,0.48143841200483894,0.518561587995161
29967,0.48668817573865975,0.5133118242613403
35131,0.48143841200483894,0.518561587995161
15866,0.5884629064182426,0.4115370935817574
41305,0.48668817573865975,0.5133118242613403
13958,0.4658410611199143,0.5341589388800857
11587,0.48143841200483894,0.518561587995161
40398,0.48668817573865975,0.5133118242613403
7856,0.48143841200483894,0.518561587995161
13290,0.48143841200483894,0.518561587995161
24095,0.48143841200483894,0.518561587995161
15493,0.44471962392852027,0.5552803760714797
3446,0.48143841200483894,0.518561587995161
1387,0.44471962392852027,0.5552803760714797
32988,0.48143841200483894,0.518561587995161
19549,0.42418464829926794,0.5758153517007321
31681,0.48143841200483894,0.518561587995161
24432,0.42418464829926794,0.5758153517007321
28352,0.48143841200483894,0.518561587995161
41380,0.6403639649146463,0.3596360350853537
28703,0.48143841200483894,0.518561587995161
24440,0.42418464829926794,0.5758153517007321
6655,0.4658410611199143,0.5341589388800857
36047,0.48143841200483894,0.518561587995161
24322,0.47107525020729013,0.5289247497927099
10976,0.48143841200483894,0.518561587995161
28034,0.48143841200483894,0.518561587995161
13735,0.48143841200483894,0.518561587995161
22552,0.43953492588948107,0.5604650741105189
26364,0.48143841200483894,0.518561587995161
1001,0.43953492588948107,0.5604650741105189
13813,0.673639578441418,0.326360421558582
2182,0.48143841200483894,0.518561587995161
8201,0.4658410611199143,0.5341589388800857
355,0.48143841200483894,0.518561587995161
28174,0.6782439678375232,0.32175603216247683
35281,0.48143841200483894,0.518561587995161
14372,0.43953492588948107,0.5604650741105189
1260,0.48143841200483894,0.518561587995161
6147,0.48143841200483894,0.518561587995161
29520,0.48143841200483894,0.518561587995161
573,0.42418464829926794,0.5758153517007321
229,0.6085458299938353,0.39145417000616467
13411,0.44471962392852027,0.5552803760714797
1817,0.42418464829926794,0.5758153517007321
35675,0.48143841200483894,0.518561587995161
3348,0.43953492588948107,0.5604650741105189
17196,0.48143841200483894,0.518561587995161
4547,0.48143841200483894,0.518561587995161
591,0.43953492588948107,0.5604650741105189
26602,0.48143841200483894,0.518561587995161
13058,0.48143841200483894,0.518561587995161
26895,0.43953492588948107,0.5604650741105189
37590,0.48143841200483894,0.518561587995161
8742,0.48143841200483894,0.518561587995161
12130,0.43953492588948107,0.5604650741105189
3406,0.48143841200483894,0.518561587995161
25664,0.48143841200483894,0.518561587995161
29823,0.43953492588948107,0.5604650741105189
22091,0.48143841200483894,0.518561587995161
8382,0.43953492588948107,0.5604650741105189
33595,0.48668817573865975,0.5133118242613403
3919,0.48143841200483894,0.518561587995161
800,0.43953492588948107,0.5604650741105189
26763,0.48143841200483894,0.518561587995161
3512,0.4658410611199143,0.5341589388800857
8561,0.48143841200483894,0.518561587995161
3213,0.48143841200483894,0.518561587995161
24393,0.42418464829926794,0.5758153517007321
8193,0.43953492588948107,0.5604650741105189
4201,0.48143841200483894,0.518561587995161
12881,0.48143841200483894,0.518561587995161
32648,0.42418464829926794,0.5758153517007321
4362,0.4658410611199143,0.5341589388800857
11795,0.43953492588948107,0.5604650741105189
13092,0.48143841200483894,0.518561587995161
10739,0.43953492588948107,0.5604650741105189
1370,0.48668817573865975,0.5133118242613403
1870,0.48143841200483894,0.518561587995161
8203,0.48143841200483894,0.518561587995161
14813,0.42418464829926794,0.5758153517007321
26599,0.48143841200483894,0.518561587995161
11799,0.48143841200483894,0.518561587995161
6239,0.48143841200483894,0.518561587995161
2116,0.4658410611199143,0.5341589388800857
4681,0.48143841200483894,0.518561587995161
23187,0.4658410611199143,0.5341589388800857
38219,0.44471962392852027,0.5552803760714797
33803,0.48143841200483894,0.518561587995161
10104,0.48668817573865975,0.5133118242613403
35680,0.48143841200483894,0.518561587995161
15363,0.43953492588948107,0.5604650741105189
22704,0.48143841200483894,0.518561587995161
13144,0.43953492588948107,0.5604650741105189
15455,0.48143841200483894,0.518561587995161
11239,0.43953492588948107,0.5604650741105189
2197,0.44471962392852027,0.5552803760714797
35107,0.48143841200483894,0.518561587995161
33035,0.48668817573865975,0.5133118242613403
6523,0.48143841200483894,0.518561587995161
32,0.48143841200483894,0.518561587995161
21160,0.43953492588948107,0.5604650741105189
32245,0.43953492588948107,0.5604650741105189
39377,0.48143841200483894,0.518561587995161
280,0.48143841200483894,0.518561587995161
37431,0.48143841200483894,0.518561587995161
28856,0.48143841200483894,0.518561587995161
10346,0.48143841200483894,0.518561587995161
13721,0.43953492588948107,0.5604650741105189
18682,0.42418464829926794,0.5758153517007321
23676,0.43953492588948107,0.5604650741105189
18629,0.4658410611199143,0.5341589388800857
27936,0.48668817573865975,0.5133118242613403
6853,0.48143841200483894,0.518561587995161
8361,0.48143841200483894,0.518561587995161
10275,0.48143841200483894,0.518561587995161
5968,0.48143841200483894,0.518561587995161
24532,0.42418464829926794,0.5758153517007321
33810,0.42418464829926794,0.5758153517007321
10749,0.43953492588948107,0.5604650741105189
20246,0.48143841200483894,0.518561587995161
22196,0.4658410611199143,0.5341589388800857
1205,0.43953492588948107,0.5604650741105189
39681,0.48143841200483894,0.518561587995161
120,0.48143841200483894,0.518561587995161
6517,0.48143841200483894,0.518561587995161
27206,0.48668817573865975,0.5133118242613403
37973,0.6403639649146463,0.3596360350853537
26474,0.6782439678375232,0.32175603216247683
11616,0.47107525020729013,0.5289247497927099
22383,0.42418464829926794,0.5758153517007321
3991,0.48143841200483894,0.518561587995161
18820,0.4658410611199143,0.5341589388800857
6909,0.48668817573865975,0.5133118242613403
4641,0.48143841200483894,0.518561587995161
20045,0.48143841200483894,0.518561587995161
8095,0.48143841200483894,0.518561587995161
25137,0.43953492588948107,0.5604650741105189
26324,0.48143841200483894,0.518561587995161
34813,0.42418464829926794,0.5758153517007321
12452,0.48143841200483894,0.518561587995161
16048,0.43953492588948107,0.5604650741105189
10191,0.4658410611199143,0.5341589388800857
13276,0.4658410611199143,0.5341589388800857
40428,0.48143841200483894,0.518561587995161
10451,0.48668817573865975,0.5133118242613403
11867,0.43953492588948107,0.5604650741105189
1950,0.42418464829926794,0.5758153517007321
13805,0.4658410611199143,0.5341589388800857
818,0.4658410611199143,0.5341589388800857
22363,0.48143841200483894,0.518561587995161
10099,0.43953492588948107,0.5604650741105189
1189,0.43953492588948107,0.5604650741105189
8473,0.42418464829926794,0.5758153517007321
20112,0.4658410611199143,0.5341589388800857
9783,0.48143841200483894,0.518561587995161
11233,0.4658410611199143,0.5341589388800857
9722,0.4658410611199143,0.5341589388800857
13519,0.48143841200483894,0.518561587995161
10428,0.48668817573865975,0.5133118242613403
37458,0.48143841200483894,0.518561587995161
2429,0.43953492588948107,0.5604650741105189
8918,0.4658410611199143,0.5341589388800857
27957,0.48143841200483894,0.518561587995161
17993,0.43953492588948107,0.5604650741105189
5141,0.48143841200483894,0.518561587995161
10072,0.48143841200483894,0.518561587995161
13718,0.44471962392852027,0.5552803760714797
29355,0.48143841200483894,0.518561587995161
3594,0.44471962392852027,0.5552803760714797
4627,0.48668817573865975,0.5133118242613403
29474,0.4658410611199143,0.5341589388800857
34948,0.48143841200483894,0.518561587995161
10978,0.4658410611199143,0.5341589388800857
3899,0.4658410611199143,0.5341589388800857
13416,0.43953492588948107,0.5604650741105189
4558,0.4658410611199143,0.5341589388800857
35991,0.48143841200483894,0.518561587995161
36126,0.6782439678375232,0.32175603216247683
4696,0.48143841200483894,0.518561587995161
31388,0.48143841200483894,0.518561587995161
7597,0.48143841200483894,0.518561587995161
7366,0.4658410611199143,0.5341589388800857
21302,0.42418464829926794,0.5758153517007321
5029,0.47107525020729013,0.5289247497927099
9546,0.4658410611199143,0.5341589388800857
21966,0.48143841200483894,0.518561587995161
21388,0.48143841200483894,0.518561587995161
1437,0.48143841200483894,0.518561587995161
1648,0.48668817573865975,0.5133118242613403
11463,0.48143841200483894,0.518561587995161
20982,0.42418464829926794,0.5758153517007321
21354,0.4658410611199143,0.5341589388800857
40476,0.44471962392852027,0.5552803760714797
3749,0.48143841200483894,0.518561587995161
16366,0.48143841200483894,0.518561587995161
15108,0.43953492588948107,0.5604650741105189
8417,0.48143841200483894,0.518561587995161
33640,0.48143841200483894,0.518561587995161
4411,0.43953492588948107,0.5604650741105189
5007,0.48143841200483894,0.518561587995161
1357,0.4293269794443071,0.5706730205556929
36290,0.48143841200483894,0.518561587995161
12162,0.48143841200483894,0.518561587995161
33401,0.48143841200483894,0.518561587995161
6946,0.47107525020729013,0.5289247497927099
21570,0.48668817573865975,0.5133118242613403
26156,0.48143841200483894,0.518561587995161
32922,0.4658410611199143,0.5341589388800857
12527,0.6782439678375232,0.32175603216247683
3265,0.44471962392852027,0.5552803760714797
8766,0.48143841200483894,0.518561587995161
15092,0.48143841200483894,0.518561587995161
24929,0.48668817573865975,0.5133118242613403
9524,0.4658410611199143,0.5341589388800857
13270,0.48143841200483894,0.518561587995161
24325,0.48143841200483894,0.518561587995161
17670,0.48143841200483894,0.518561587995161
32540,0.48143841200483894,0.518561587995161
21884,0.48143841200483894,0.518561587995161
4705,0.48143841200483894,0.518561587995161
5801,0.48143841200483894,0.518561587995161
38553,0.48143841200483894,0.518561587995161
14313,0.42418464829926794,0.5758153517007321
327,0.42418464829926794,0.5758153517007321
1256,0.48143841200483894,0.518561587995161
23113,0.48143841200483894,0.518561587995161
8788,0.43953492588948107,0.5604650741105189
10707,0.48143841200483894,0.518561587995161
15725,0.47107525020729013,0.5289247497927099
3433,0.48143841200483894,0.518561587995161
4843,0.48143841200483894,0.518561587995161
14654,0.43953492588948107,0.5604650741105189
41014,0.6403639649146463,0.3596360350853537
3770,0.48668817573865975,0.5133118242613403
8871,0.43953492588948107,0.5604650741105189
1096,0.4658410611199143,0.5341589388800857
32949,0.48668817573865975,0.5133118242613403
26754,0.48143841200483894,0.518561587995161
25275,0.48143841200483894,0.518561587995161
10681,0.48143841200483894,0.518561587995161
22961,0.42418464829926794,0.5758153517007321
27747,0.48143841200483894,0.518561587995161
32837,0.48143841200483894,0.518561587995161
24870,0.48143841200483894,0.518561587995161
20426,0.43953492588948107,0.5604650741105189
12567,0.48143841200483894,0.518561587995161
12840,0.48143841200483894,0.518561587995161
27409,0.43953492588948107,0.5604650741105189
14077,0.44471962392852027,0.5552803760714797
40399,0.48143841200483894,0.518561587995161
24274,0.4658410611199143,0.5341589388800857
28388,0.48143841200483894,0.518561587995161
25358,0.48143841200483894,0.518561587995161
14115,0.48668817573865975,0.5133118242613403
425,0.4658410611199143,0.5341589388800857
25672,0.4658410611199143,0.5341589388800857
34848,0.43953492588948107,0.5604650741105189
23632,0.43953492588948107,0.5604650741105189
5533,0.43953492588948107,0.5604650741105189
13771,0.6782439678375232,0.32175603216247683
13631,0.42418464829926794,0.5758153517007321
17849,0.48143841200483894,0.518561587995161
35327,0.48143841200483894,0.518561587995161
26292,0.48668817573865975,0.5133118242613403
23765,0.6403639649146463,0.3596360350853537
26635,0.48668817573865975,0.5133118242613403
6875,0.4658410611199143,0.5341589388800857
1703,0.48668817573865975,0.5133118242613403
18476,0.48143841200483894,0.518561587995161
1945,0.48143841200483894,0.518561587995161
9534,0.43953492588948107,0.5604650741105189
691,0.48143841200483894,0.518561587995161
29103,0.48143841200483894,0.518561587995161
8952,0.43953492588948107,0.5604650741105189
35051,0.48143841200483894,0.518561587995161
539,0.48143841200483894,0.518561587995161
28676,0.48143841200483894,0.518561587995161
7210,0.48143841200483894,0.518561587995161
29199,0.48143841200483894,0.518561587995161
8557,0.43953492588948107,0.5604650741105189
1843,0.48143841200483894,0.518561587995161
5112,0.6035270814303346,0.39647291856966543
11192,0.48143841200483894,0.518561587995161
37418,0.48143841200483894,0.518561587995161
7068,0.44471962392852027,0.5552803760714797
20255,0.4658410611199143,0.5341589388800857
6798,0.48143841200483894,0.518561587995161
16807,0.48143841200483894,0.518561587995161
12510,0.48143841200483894,0.518561587995161
11557,0.4658410611199143,0.5341589388800857
16863,0.48143841200483894,0.518561587995161
2254,0.48143841200483894,0.518561587995161
12736,0.4658410611199143,0.5341589388800857
